id,text,created_at,user_id,followers_count,friends_count,favourites_count,retweet_count,grammartext,clean_text,user_neg_mean,user_neu_mean,user_pos_mean,user_comp_mean,user_arts_&_culture_mean,user_business_&_entrepreneurs_mean,user_celebrity_&_pop_culture_mean,user_diaries_&_daily_life_mean,user_family_mean,user_fashion_&_style_mean,user_film_tv_&_video_mean,user_fitness_&_health_mean,user_food_&_dining_mean,user_gaming_mean,user_learning_&_educational_mean,user_music_mean,user_news_&_social_concern_mean,user_other_hobbies_mean,user_relationships_mean,user_science_&_technology_mean,user_sports_mean,user_travel_&_adventure_mean,user_youth_&_student_life_mean,user_hateful_mean,user_targeted_mean,user_aggressive_mean,user_joy_mean,user_sadness_mean,user_others_mean,user_anger_mean,user_surprise_mean,user_disgust_mean,user_fear_mean,user_Kincaid_mean,user_ARI_mean,user_Coleman-Liau_mean,user_FleschReadingEase_mean,user_GunningFogIndex_mean,user_LIX_mean,user_SMOGIndex_mean,user_RIX_mean,user_DaleChallIndex_mean,user_characters_per_word_mean,user_syll_per_word_mean,user_words_per_sentence_mean,user_sentences_per_paragraph_mean,user_type_token_ratio_mean,user_characters_mean,user_syllables_mean,user_words_mean,user_wordtypes_mean,user_sentences_mean,user_paragraphs_mean,user_long_words_mean,user_complex_words_mean,user_complex_words_dc_mean,user_sentiment_mode,user_topic_mode
1556587785007632391,"RT @sophiee_ob: Customs Nike Airforce 1 Low ’Just Did It’* 

Sizes 40-45 👟

Price:31,000 naira 🏷

#emilokan | Kizz Daniel | Daniella | SWAT…",2022-08-08 10:27:02+00:00,380215459,1760,1625,16092,50,Customs Nike Airforce 1 Low Just Did It Sizes 40 45 Price 31 000 naira emilokan Kizz Daniel Daniella SWAT,customs nike airforce low just did it sizes price naira emilokan kizz daniel daniella swat,0.13,0.87,0.0,-0.2732,0.03181113675236702,0.46228107810020447,0.10256350040435791,0.08464733511209488,0.01992730423808098,0.9650176763534546,0.04055894911289215,0.04430260881781578,0.01648370735347271,0.03161881864070892,0.027583621442317963,0.018784571439027786,0.16799777746200562,0.059641849249601364,0.023562360554933548,0.03417539224028587,0.07525753229856491,0.03012814186513424,0.024203352630138397,0.026226369752529788,0.0011547281379327002,0.005599571507093311,0.008647458627820015,0.0013366317143663764,0.9791507720947266,0.0016175019554793835,0.004394133109599352,0.003227276960387826,0.0016262007411569357,9.92666666666667,9.933999999999997,12.017955733333334,50.610000000000014,11.333333333333336,41.66666666666667,10.745966692414834,4.0,13.8545,5.066666666666666,1.6666666666666667,15.0,1.0,1.0,76.0,25.0,15.0,15.0,1.0,1.0,4.0,2.0,9.0,negative,5.0
1556587794582999040,Peter Obi or Peter Obi #VoteThemOut #PeterObiForPresident2023 #Obidatti023 https://t.co/A8PiW5kyJN,2022-08-08 10:27:04+00:00,994285612097261569,19172,16692,133015,0,Peter Obi or Peter Obi VoteThemOut PeterObiForPresident2023 Obidatti023,peter obi or peter obi votethemout peterobiforpresident2023 obidatti023,0.0,0.9710000000000001,0.028999999999999998,0.045533333333333335,0.02140413919308533,0.004449845097648601,0.16497800530244908,0.06848056598876913,0.0017857680601688723,0.00224240159150213,0.04600695101544261,0.0011978635739069432,0.0008521727577317506,0.002943029064529886,0.0029875707890217504,0.018837041687220335,0.6189752767483393,0.08415269091104467,0.0074503350964126485,0.002119031948192666,0.02376736095175147,0.0017089119258647163,0.0014363570759693782,0.03132296078425189,0.0010161862631315871,0.006897528693370025,0.07710253229985635,0.0014707650601242979,0.9097733497619629,0.0026369854458607733,0.0022579779809651277,0.004746055191693206,0.0020123595798698566,35.52593434343434,36.64671717171717,44.15428463131314,-149.54734848484847,32.24141414141415,82.11868686868688,12.731431606110712,3.5,17.25200900673401,11.72895622895623,4.144570707070707,5.666666666666667,1.0,0.9583333333333334,54.666666666666664,19.666666666666668,5.666666666666667,5.333333333333333,1.0,1.0,3.5,3.3333333333333335,4.166666666666667,neutral,12.0
1556587807791087616,RT @ObidientsYouth: At the mention of OBidients!!! Hear what happened next.. The Obidient wave will so sweep off APC and PDP like kilode!…,2022-08-08 10:27:08+00:00,1535893130599227392,227,171,21342,142,At the mention of OBidients Hear what happened next The Obidient wave will so sweep off APC and PDP like kilode,at the mention of obidients hear what happened next the obidient wave will so sweep off apc and pdp like kilode,0.0,0.889,0.111,0.3612,0.0037079609464854,0.004023255780339241,0.015745317563414574,0.03492554649710655,0.001722838613204658,0.0006455480470322073,0.011610487475991249,0.0030189238023012877,0.0006520255701616406,0.0012207243125885725,0.0024505718611180782,0.003715707454830408,0.9848741888999939,0.009777974337339401,0.0014333486324176192,0.0028128870762884617,0.005090579856187105,0.0015071399975568056,0.0013303421437740326,0.028256246908549,0.00039098952249435855,0.006445285048004986,0.018609190359711647,0.0007660259143449366,0.9695391654968262,0.0014617902925238013,0.005927442107349634,0.0018251820001751184,0.0018712029559537768,8.333333333333332,9.48,8.269632238095241,72.72000000000003,14.114285714285714,40.04761904761905,12.486832980505138,4.0,9.941433333333332,4.333333333333333,1.3333333333333333,21.0,1.0,0.9523809523809523,91.0,28.0,21.0,20.0,1.0,1.0,4.0,3.0,7.0,positive,12.0
1556587818729742338,RT @ObidientsYouth: At the mention of OBidients!!! Hear what happened next.. The Obidient wave will so sweep off APC and PDP like kilode!…,2022-08-08 10:27:10+00:00,1552227191605313536,278,1139,18,142,At the mention of OBidients Hear what happened next The Obidient wave will so sweep off APC and PDP like kilode,at the mention of obidients hear what happened next the obidient wave will so sweep off apc and pdp like kilode,0.0,0.889,0.111,0.3612,0.0037079609464854,0.004023255780339241,0.015745317563414574,0.03492554649710655,0.001722838613204658,0.0006455480470322073,0.011610487475991249,0.0030189238023012877,0.0006520255701616406,0.0012207243125885725,0.0024505718611180782,0.003715707454830408,0.9848741888999939,0.009777974337339401,0.0014333486324176192,0.0028128870762884617,0.005090579856187105,0.0015071399975568056,0.0013303421437740326,0.028256246908549,0.00039098952249435855,0.006445285048004986,0.018609190359711647,0.0007660259143449366,0.9695391654968262,0.0014617902925238013,0.005927442107349634,0.0018251820001751184,0.0018712029559537768,8.333333333333332,9.48,8.269632238095241,72.72000000000003,14.114285714285714,40.04761904761905,12.486832980505138,4.0,9.941433333333332,4.333333333333333,1.3333333333333333,21.0,1.0,0.9523809523809523,91.0,28.0,21.0,20.0,1.0,1.0,4.0,3.0,7.0,positive,12.0
1556587824710819840,"RT @TheArtivist_KE: Fellow Kenyans there is life after elections..... #ElectionsBilaNoma
#KenyaDecides2022 JKIA Sugoi Eric Omondi #VoteThem…",2022-08-08 10:27:12+00:00,374670868,44,193,2181,50,Fellow Kenyans there is life after elections ElectionsBilaNoma KenyaDecides2022 JKIA Sugoi Eric Omondi VoteThem,fellow kenyans there is life after elections electionsbilanoma kenyadecides2022 jkia sugoi eric omondi votethem,0.0,1.0,0.0,0.0,0.002400056691840291,0.007298752199858427,0.010880403220653534,0.015028838068246841,0.0021976702846586704,0.000966688443440944,0.0047796908766031265,0.005924741271883249,0.0010981984669342637,0.0018913911189883947,0.0037438017316162586,0.002794724889099598,0.9811534881591797,0.0068745058961212635,0.0012885475298389792,0.0037229624576866627,0.0401519238948822,0.001710916287265718,0.0023627944756299257,0.028680378659609485,0.0004971568035408683,0.0061940330766558655,0.02545848861336708,0.001898440532386303,0.9654501676559448,0.0015954556874930859,0.0015305912820622325,0.0021351701579988003,0.0019316578982397914,20.212857142857143,18.54,23.244775857142855,-24.917857142857137,19.885714285714286,49.714285714285715,15.24744871391589,5.0,14.481614285714286,7.0,2.5714285714285716,14.0,1.0,1.0,98.0,36.0,14.0,14.0,1.0,1.0,5.0,5.0,9.0,neutral,12.0
1556587841467064322,"Nanny camera available #nairobi #nannycamera price is 4500ksh call or what'sapp +254786664754
""mutahi kagwe""
""Moses… https://t.co/oEAaPNKK6y",2022-08-08 10:27:16+00:00,1438376352428724234,5,21,90,0,Nanny camera available nairobi nannycamera price is 4500ksh call or what sapp 254786664754 mutahi kagwe Moses,nanny camera available nairobi nannycamera price is ksh call or what sapp mutahi kagwe moses,0.0,1.0,0.0,0.0,0.3330899178981781,0.4183935225009918,0.04160662367939949,0.05606479197740555,0.020040420815348625,0.2698613703250885,0.1984473466873169,0.006100912112742662,0.012619683519005775,0.011126103810966015,0.06203848123550415,0.008775943890213966,0.006076485384255648,0.21940048038959503,0.011102315969765186,0.044394854456186295,0.010036840103566647,0.05006779357790947,0.008916907012462616,0.026800930588487315,0.0012117015636041585,0.0055388462484300145,0.009932057932019234,0.001443355344235897,0.9782026410102844,0.001954620238393545,0.003260488621890545,0.0034591122530400753,0.00174780806992203,13.073333333333338,10.562000000000001,12.801935866666668,28.050000000000008,19.333333333333332,35.0,15.24744871391589,3.0,14.907166666666665,5.2,1.9333333333333333,15.0,1.0,1.0,78.0,29.0,15.0,15.0,1.0,1.0,3.0,5.0,10.0,neutral,1.0
1556587942688194560,"RT @AffiliateOla: I love you but your father 😂😂

Pastor #VoteThemOut Tundun Sanwolu #Cheating Microsoft Seun Arise TV Wole Soyinka Favour O…",2022-08-08 10:27:40+00:00,1487499246429478919,144,272,27099,29,I love you but your father Pastor VoteThemOut Tundun Sanwolu Cheating Microsoft Seun Arise TV Wole Soyinka Favour O,i love you but your father pastor votethemout tundun sanwolu cheating microsoft seun arise tv wole soyinka favour o,0.193,0.552,0.254,0.1406,0.024424731731414795,0.02610006555914879,0.027081593871116638,0.3425731062889099,0.396576851606369,0.0028084833174943924,0.01995665393769741,0.005570770241320133,0.0038716832641512156,0.003860956523567438,0.010228244587779045,0.0068495492450892925,0.7799864411354065,0.03440266475081444,0.16365842521190643,0.0037671849131584167,0.005711306817829609,0.0036378372460603714,0.007761565037071705,0.026905773296002078,0.0007022939594909373,0.005734671022412182,0.0009963589254766703,0.00232292665168643,0.013954343274235725,0.009201118722558022,0.0013045966625213623,0.9707351922988892,0.001485590124502778,11.693684210526317,12.11578947368421,12.66015742105263,45.06578947368425,13.915789473684212,45.315789473684205,12.486832980505138,5.0,14.551531578947367,5.105263157894737,1.6842105263157894,19.0,1.0,1.0,97.0,32.0,19.0,19.0,1.0,1.0,5.0,3.0,12.0,positive,12.0
1556587960929222658,"A New Nigeria is POssible, #VoteThemOut #Obidients #Obidatti2023 #PeterObiForPresident2023 https://t.co/XpyULFfpEB",2022-08-08 10:27:44+00:00,994285612097261569,19172,16692,133015,0,A New Nigeria is POssible VoteThemOut Obidients Obidatti2023 PeterObiForPresident2023,a new nigeria is possible votethemout obidients obidatti2023 peterobiforpresident2023,0.0,0.9710000000000001,0.028999999999999998,0.045533333333333335,0.02140413919308533,0.004449845097648601,0.16497800530244908,0.06848056598876913,0.0017857680601688723,0.00224240159150213,0.04600695101544261,0.0011978635739069432,0.0008521727577317506,0.002943029064529886,0.0029875707890217504,0.018837041687220335,0.6189752767483393,0.08415269091104467,0.0074503350964126485,0.002119031948192666,0.02376736095175147,0.0017089119258647163,0.0014363570759693782,0.03132296078425189,0.0010161862631315871,0.006897528693370025,0.07710253229985635,0.0014707650601242979,0.9097733497619629,0.0026369854458607733,0.0022579779809651277,0.004746055191693206,0.0020123595798698566,35.52593434343434,36.64671717171717,44.15428463131314,-149.54734848484847,32.24141414141415,82.11868686868688,12.731431606110712,3.5,17.25200900673401,11.72895622895623,4.144570707070707,5.666666666666667,1.0,0.9583333333333334,54.666666666666664,19.666666666666668,5.666666666666667,5.333333333333333,1.0,1.0,3.5,3.3333333333333335,4.166666666666667,neutral,12.0
1556587970693562370,RT @ObidientsYouth: At the mention of OBidients!!! Hear what happened next.. The Obidient wave will so sweep off APC and PDP like kilode!…,2022-08-08 10:27:46+00:00,532047617,470,301,5568,142,At the mention of OBidients Hear what happened next The Obidient wave will so sweep off APC and PDP like kilode,at the mention of obidients hear what happened next the obidient wave will so sweep off apc and pdp like kilode,0.0,0.889,0.111,0.3612,0.0037079609464854,0.004023255780339241,0.015745317563414574,0.03492554649710655,0.001722838613204658,0.0006455480470322073,0.011610487475991249,0.0030189238023012877,0.0006520255701616406,0.0012207243125885725,0.0024505718611180782,0.003715707454830408,0.9848741888999939,0.009777974337339401,0.0014333486324176192,0.0028128870762884617,0.005090579856187105,0.0015071399975568056,0.0013303421437740326,0.028256246908549,0.00039098952249435855,0.006445285048004986,0.018609190359711647,0.0007660259143449366,0.9695391654968262,0.0014617902925238013,0.005927442107349634,0.0018251820001751184,0.0018712029559537768,8.333333333333332,9.48,8.269632238095241,72.72000000000003,14.114285714285714,40.04761904761905,12.486832980505138,4.0,9.941433333333332,4.333333333333333,1.3333333333333333,21.0,1.0,0.9523809523809523,91.0,28.0,21.0,20.0,1.0,1.0,4.0,3.0,7.0,positive,12.0
1556587978067218433,"RT @multimeverse: One man will come and say he own a whole state &amp; people will applaud him. They will say Godfatherism, in this era? Mentee…",2022-08-08 10:27:48+00:00,1512034590038319104,56,577,3660,312,One man will come and say he own a whole state amp people will applaud him They will say Godfatherism in this era Mentee,one man will come and say he own a whole state amp people will applaud him they will say godfatherism in this era mentee,0.0,0.88,0.12,0.4588,0.014992056414484978,0.044199828058481216,0.06246509030461311,0.08188183605670929,0.004556933417916298,0.002563130110502243,0.011720097623765469,0.0007122090901248157,0.0012349007884040475,0.0018137635197490454,0.014311837032437325,0.0028281384147703648,0.8908714652061462,0.0690518468618393,0.005233298055827618,0.004471705295145512,0.013619913719594479,0.005337825510650873,0.003940973896533251,0.025570585015211034,0.0011961514158621259,0.006205798241910339,0.0011441644746810198,0.0024669317062944174,0.015887180343270302,0.0059396326541900635,0.0017989687621593475,0.9709412455558777,0.0018219919875264168,8.52,9.606250000000003,6.730790458333335,76.72500000000001,11.266666666666666,32.333333333333336,8.477225575051662,2.0,8.116483333333333,4.041666666666667,1.25,24.0,1.0,0.875,97.0,30.0,24.0,21.0,1.0,1.0,2.0,1.0,5.0,positive,12.0
