id,text,created_at,user_id,followers_count,friends_count,favourites_count,retweet_count,grammartext,clean_text,user_neg_mean,user_neu_mean,user_pos_mean,user_comp_mean,user_arts_&_culture_mean,user_business_&_entrepreneurs_mean,user_celebrity_&_pop_culture_mean,user_diaries_&_daily_life_mean,user_family_mean,user_fashion_&_style_mean,user_film_tv_&_video_mean,user_fitness_&_health_mean,user_food_&_dining_mean,user_gaming_mean,user_learning_&_educational_mean,user_music_mean,user_news_&_social_concern_mean,user_other_hobbies_mean,user_relationships_mean,user_science_&_technology_mean,user_sports_mean,user_travel_&_adventure_mean,user_youth_&_student_life_mean,user_hateful_mean,user_targeted_mean,user_aggressive_mean,user_joy_mean,user_sadness_mean,user_others_mean,user_anger_mean,user_surprise_mean,user_disgust_mean,user_fear_mean,user_Kincaid_mean,user_ARI_mean,user_Coleman-Liau_mean,user_FleschReadingEase_mean,user_GunningFogIndex_mean,user_LIX_mean,user_SMOGIndex_mean,user_RIX_mean,user_DaleChallIndex_mean,user_characters_per_word_mean,user_syll_per_word_mean,user_words_per_sentence_mean,user_sentences_per_paragraph_mean,user_type_token_ratio_mean,user_characters_mean,user_syllables_mean,user_words_mean,user_wordtypes_mean,user_sentences_mean,user_paragraphs_mean,user_long_words_mean,user_complex_words_mean,user_complex_words_dc_mean,user_sentiment_mode,user_topic_mode
1556600126692548608,"RT @ACORNunion: This is a crisis for our class, not theirs. 

ACORN is proud to stand shoulder to shoulder with others in this campaign to…",2022-08-08 11:16:05+00:00,561572143,181,485,15295,51,This is a crisis for our class not theirs ACORN is proud to stand shoulder to shoulder with others in this campaign to,this is a crisis for our class not theirs acorn is proud to stand shoulder to shoulder with others in this campaign to,0.151,0.735,0.114,-0.25,0.01724904775619507,0.014378895051777363,0.014954888261854649,0.09534185379743576,0.01810232363641262,0.004882168024778366,0.012609930709004402,0.013698037713766098,0.00388412200845778,0.004513746127486229,0.3980881869792938,0.009237912483513355,0.9679264426231384,0.019018245860934258,0.00981977116316557,0.015250841155648232,0.011093812994658947,0.012567374855279922,0.3274214267730713,0.02324415741601303,0.0015464304008394355,0.0032781620504117133,0.0016935839084908366,0.9756546020507812,0.005477369297295809,0.001245850115083158,0.0009785781148821115,0.002307797782123089,0.012642228044569492,8.25826086956522,9.729130434782608,7.454779304347827,76.82043478260871,9.200000000000001,36.04347826086956,3.0,3.0,7.523386956521739,4.173913043478261,1.2608695652173914,23.0,1.0,0.782608695652174,96.0,29.0,23.0,18.0,1.0,1.0,3.0,0.0,4.0,negative,12.0
1556600130375131136,"RT @ENOUGH_ND: Don’t be under any illusion, the reason they want to “curb Judge’s powers” is to limit our rights, enrich their backers and…",2022-08-08 11:16:05+00:00,527674798,7866,7336,159930,47,Don t be under any illusion the reason they want to curb Judge s powers is to limit our rights enrich their backers and,don t be under any illusion the reason they want to curb judge s powers is to limit our rights enrich their backers and,0.153,0.8086666666666665,0.03833333333333334,-0.39599999999999996,0.015778793177256983,0.006671393134941657,0.012693459788958231,0.17526377302904925,0.001898687332868576,0.0009276444325223565,0.008248976276566585,0.002108895879549285,0.001227070635650307,0.0020537180438016853,0.005022460129112005,0.007358711212873459,0.7288656830787659,0.11536835972219706,0.004304824979044497,0.005550903035327792,0.005828564365704854,0.003255630649315814,0.0020117750003313026,0.03506066757056827,0.0005471355585565046,0.0035962637352850158,0.0016305088647641242,0.004334433663946887,0.10180480095247428,0.009484834969043732,0.0023551671377693615,0.8782185117403666,0.0021717250735188522,6.727839506172842,8.008703703703704,5.269321228395062,87.7927777777778,10.990123456790123,31.950617283950617,8.477225575051662,2.0,9.699491358024693,3.808641975308642,1.1311728395061729,23.0,1.0,0.9367283950617283,87.33333333333333,26.0,23.0,21.333333333333332,1.0,1.0,2.0,1.0,7.333333333333333,negative,12.0
1556600168513929216,"RT @Helenspicer15: @fulham_fallout @YorksBylines #nhscrisis 
NO #NHSPrivatisation 
#EnoughIsEnough 
It must stay in public hands!! https://…",2022-08-08 11:16:15+00:00,872844815939112960,617,619,32418,56,fallout nhscrisis NO NHSPrivatisation EnoughIsEnough It must stay in public hands,fallout nhscrisis no nhsprivatisation enoughisenough it must stay in public hands,0.18,0.82,0.0,-0.296,0.004573026206344366,0.004944695625454187,0.01376235019415617,0.02908121794462204,0.001284838537685573,0.0008117336547002196,0.011374641209840775,0.0026646561454981565,0.0007942212396301329,0.001223042723722756,0.00265894434414804,0.004019428510218859,0.9803446531295776,0.011478493921458721,0.0010801989119499922,0.0024423585273325443,0.005550911650061607,0.0013971399748697877,0.0013617734657600522,0.0283211380999656,0.0005042734549254055,0.0036785935045933844,0.0032341214828193188,0.004710983019322157,0.4862006902694702,0.014085635542869568,0.0030525466427206993,0.4846278727054596,0.0040880790911614895,12.3,14.470909090909089,19.461208818181824,26.47000000000002,11.672727272727274,47.36363636363637,10.745966692414834,4.0,11.359372727272728,6.454545454545454,2.0,11.0,1.0,1.0,71.0,22.0,11.0,11.0,1.0,1.0,4.0,2.0,5.0,negative,12.0
1556600176575496192,RT @Taj_Ali1: Workers in Britain have experienced the longest period of wage stagnation since the 1800s and now face further real-terms pay…,2022-08-08 11:16:16+00:00,420351613,5082,3792,236980,297,Workers in Britain have experienced the longest period of wage stagnation since the 1800s and now face further real terms pay,workers in britain have experienced the longest period of wage stagnation since the s and now face further real terms pay,0.126,0.8035000000000001,0.0705,-0.12425,0.018679056549444795,0.06589650502428412,0.03482900047674775,0.44432410784065723,0.11029076133854687,0.0030539679573848844,0.010339330765418708,0.06619225774193183,0.018592916341731325,0.004068736714543775,0.016301373427268118,0.03659936226904392,0.7415172234177589,0.04318055137991905,0.06086959521053359,0.007278882374521345,0.007923472381662577,0.02160538814496249,0.018559246644144878,0.030843549623352437,0.0010340139266505775,0.003359280654114348,0.009956288733519614,0.2220394617470447,0.6938589997589588,0.04071154454140924,0.0024169056268874556,0.025355638819746673,0.005661161383613944,8.979531746031748,9.602589285714284,9.396198653373016,64.07960714285716,12.03968253968254,37.698412698412696,9.47962742641503,3.25,9.350494047619048,4.598214285714286,1.4624603174603175,18.75,1.0,0.9580952380952381,82.75,25.75,18.75,17.75,1.0,1.0,3.25,2.0,5.5,negative,12.0
1556600180681621505,#EnoughIsEnough #CostOfLivingCrisis #TakeThePowerBack #NHSPay15 https://t.co/iWCYzqlyZE https://t.co/bml1UNXcGY,2022-08-08 11:16:17+00:00,930520648245497856,8903,9772,196189,2,EnoughIsEnough CostOfLivingCrisis TakeThePowerBack NHSPay15,enoughisenough costoflivingcrisis takethepowerback nhspay15,0.09566666666666666,0.8384999999999999,0.06583333333333333,0.05666666666666667,0.0064240739059944945,0.009097999427467585,0.010541810343662897,0.04644971309850613,0.0020360577618703246,0.0011347766461161275,0.008566304886092743,0.004855092188032965,0.002511522179702297,0.001265165434839825,0.004838076187297702,0.005081436596810818,0.8554797892769178,0.02093002914140622,0.0014771653222851455,0.0040962078686182695,0.01525668475854521,0.002202618731341014,0.002283043034064273,0.029141693203287477,0.0009438991151933746,0.0032604758466686927,0.01291729238194724,0.003681980228672425,0.29830249895652133,0.187230005976744,0.002671205574491372,0.49210145211933803,0.0030955571370820203,27.41550379572119,32.71765010351967,40.85340586853002,-88.13433229813661,23.369220151828845,76.92719116632159,11.150297178687312,3.8333333333333335,16.714600759144236,10.700138026224982,3.3966528640441687,7.5,1.0,0.9855072463768115,60.5,18.833333333333332,7.5,7.166666666666667,1.0,1.0,3.8333333333333335,2.3333333333333335,4.5,neutral,12.0
1556600221546823681,"RT @Nurseborisbash: I've been a nurse for over 30 years and I've seen my wages fall 20% below the cost of living. 
We risked our lives and…",2022-08-08 11:16:27+00:00,420351613,5082,3792,236980,159,I ve been a nurse for over 30 years and I ve seen my wages fall 20 below the cost of living We risked our lives and,i ve been a nurse for over years and i ve seen my wages fall below the cost of living we risked our lives and,0.126,0.8035000000000001,0.0705,-0.12425,0.018679056549444795,0.06589650502428412,0.03482900047674775,0.44432410784065723,0.11029076133854687,0.0030539679573848844,0.010339330765418708,0.06619225774193183,0.018592916341731325,0.004068736714543775,0.016301373427268118,0.03659936226904392,0.7415172234177589,0.04318055137991905,0.06086959521053359,0.007278882374521345,0.007923472381662577,0.02160538814496249,0.018559246644144878,0.030843549623352437,0.0010340139266505775,0.003359280654114348,0.009956288733519614,0.2220394617470447,0.6938589997589588,0.04071154454140924,0.0024169056268874556,0.025355638819746673,0.005661161383613944,8.979531746031748,9.602589285714284,9.396198653373016,64.07960714285716,12.03968253968254,37.698412698412696,9.47962742641503,3.25,9.350494047619048,4.598214285714286,1.4624603174603175,18.75,1.0,0.9580952380952381,82.75,25.75,18.75,17.75,1.0,1.0,3.25,2.0,5.5,negative,12.0
1556600249904513024,"oh God, why palestine gonna free?

tag::::waterstones, #EnoughIsEnough https://t.co/U8zTpBA6La",2022-08-08 11:16:34+00:00,184461962,100,149,75,0,oh God why palestine gonna free tag waterstones EnoughIsEnough,oh god why palestine gonna free tag waterstones enoughisenough,0.0432,0.7402,0.2166,0.28637999999999997,0.012212282977998257,0.0048835485242307184,0.023594868183135987,0.043500087410211566,0.0022325813071802257,0.001018924149684608,0.02083079293370247,0.0026382353622466325,0.0009779299842193722,0.001784852333366871,0.004295904841274023,0.005928660184144974,0.9827161073684693,0.018457843363285063,0.00213677897118032,0.002944646682590246,0.003453887696377933,0.0022352643776685,0.0020906134275719525,0.03317147679946179,0.001241921493118989,0.002903676294467089,0.0040656039491295815,0.003481772425584495,0.4899689480662346,0.02180198351852596,0.0031120681436732412,0.4754434049129486,0.0021262323716655374,12.833696969696973,14.179157575757575,18.633506192525257,24.068545454545472,18.25535353535354,46.34545454545455,13.626003395026563,3.8,11.443711313131313,6.307676767676767,2.0187878787878786,11.8,1.0,0.9888888888888889,72.6,23.0,11.8,11.6,1.0,1.0,3.8,3.8,5.2,positive,12.0
1556600259949854720,"It is time to stand up and say #EnoughIsEnough 

Together we can make a change. https://t.co/7HT7IvcpS5",2022-08-08 11:16:36+00:00,1162104967215362068,1667,1759,2050,0,It is time to stand up and say EnoughIsEnough Together we can make a change,it is time to stand up and say enoughisenough together we can make a change,0.0,1.0,0.0,0.0,0.035085808485746384,0.00324818748049438,0.03995582088828087,0.15873844921588898,0.004431761801242828,0.0014351452700793743,0.020138127729296684,0.0029187279287725687,0.0027593669947236776,0.0014875293709337711,0.006973628420382738,0.019177187234163284,0.9704294800758362,0.03482601419091225,0.005485540255904198,0.0023200789000838995,0.00412015151232481,0.0025319240521639585,0.004337165039032698,0.024563377239939718,0.0013594955664932603,0.003627133275733006,0.025178607553243637,0.02817605994641781,0.9257349371910095,0.0029512285254895687,0.0037826355546712875,0.008681177161633968,0.005495395045727491,5.993333333333336,5.224,6.138104733333336,78.81000000000003,11.333333333333336,28.333333333333336,10.745966692414834,2.0,5.433166666666667,4.066666666666666,1.3333333333333333,15.0,1.0,1.0,61.0,20.0,15.0,15.0,1.0,1.0,2.0,2.0,1.0,neutral,12.0
1556600278044086273,"RT @PeterStefanovi2: This is absolutely superb from @eiecampaign 

“It’s time to channel anger into action” 

#EnoughIsEnough!

https://t.c…",2022-08-08 11:16:41+00:00,103989424,1347,1382,228092,1169,This is absolutely superb from It s time to channel anger into action EnoughIsEnough,this is absolutely superb from it s time to channel anger into action enoughisenough,0.11080000000000001,0.7408,0.1486,0.052339999999999984,0.01054491037502885,0.1405409754253924,0.018380905222147702,0.18474622778594493,0.005772149027325213,0.0016678166342899204,0.01433647945523262,0.004754238412715495,0.0019968968350440263,0.002313700667582452,0.006167914066463709,0.006541166547685861,0.9647133588790894,0.03482088688760996,0.005333027290180326,0.00751626081764698,0.006908189225941897,0.003367671137675643,0.0035060809459537268,0.02846179173003226,0.0011529779986351606,0.0029294864734417322,0.20000953858252615,0.007218974980060011,0.48319993950426576,0.0034993219887837768,0.002407723432406783,0.30055260146036744,0.0031119385501369836,8.196529192546587,9.101559627329193,8.5977910273499,70.85105341614909,12.904016563147,34.558178053830225,10.828340394625323,2.6,10.209061035196687,4.422836438923396,1.3746211180124224,19.4,1.0,0.9091884057971015,82.2,25.4,19.4,17.4,1.0,1.0,2.6,2.2,6.8,positive,12.0
1556600294871547904,"RT @tweet2chris2: EVERYONE OUT ON THE STREETS !!!
If there is no opposition politically, then people must show this gvnt what REAL OPPOSITI…",2022-08-08 11:16:45+00:00,420351613,5082,3792,236980,59,EVERYONE OUT ON THE STREETS If there is no opposition politically then people must show this gvnt what REAL OPPOSITI,everyone out on the streets if there is no opposition politically then people must show this gvnt what real oppositi,0.126,0.8035000000000001,0.0705,-0.12425,0.018679056549444795,0.06589650502428412,0.03482900047674775,0.44432410784065723,0.11029076133854687,0.0030539679573848844,0.010339330765418708,0.06619225774193183,0.018592916341731325,0.004068736714543775,0.016301373427268118,0.03659936226904392,0.7415172234177589,0.04318055137991905,0.06086959521053359,0.007278882374521345,0.007923472381662577,0.02160538814496249,0.018559246644144878,0.030843549623352437,0.0010340139266505775,0.003359280654114348,0.009956288733519614,0.2220394617470447,0.6938589997589588,0.04071154454140924,0.0024169056268874556,0.025355638819746673,0.005661161383613944,8.979531746031748,9.602589285714284,9.396198653373016,64.07960714285716,12.03968253968254,37.698412698412696,9.47962742641503,3.25,9.350494047619048,4.598214285714286,1.4624603174603175,18.75,1.0,0.9580952380952381,82.75,25.75,18.75,17.75,1.0,1.0,3.25,2.0,5.5,negative,12.0
