,hashtag,retweeter,UsM_deltaDays,UsM_statusesCount,UsM_followersCount,UsM_favouritesCount,UsM_listedCount,UsM_friendscCount,UsM_normalizedUserStatusesCount,UsM_normalizedUserFollowersCount,UsM_normalizedUserFavouritesCount,UsM_normalizedUserListedCount,UsM_normalizedUserFriendsCount,is_verified,is_default,has_url,tweets_num,retweet_num,reply_num,norm_tweets,norm_retweet,norm_reply,is_followed,interaction,frequency,r_interaction,r_frequency
167880395,#CostOfLivingCrisis,3223320464,4415,262484,3610,171072,5,3266,59.45277463193658,0.8176670441676104,38.74790486976217,0.0011325028312570782,0.7397508493771234,0,1,1,0.0,884.0,116.0,0.0,126.28571428571429,16.571428571428573,1.0,0.0,0.0,0.0,0.0
1593295976,#EnoughIsEnough,21791504,3322,89435,60548,10230,688,51788,26.92203491872366,18.22636965683323,3.0794701986754967,0.20710415412402167,15.589403973509931,1,0,1,671.0,265.0,64.0,13.693877551020408,5.408163265306122,1.3061224489795917,0.0,0.0,0.0,0.0,0.0
199195386,#EnoughIsEnough,504311250,4334,28993,614,8678,4,684,6.689663128749423,0.14167051222888785,2.0023073373327183,0.0009229349330872172,0.15782187355791416,0,1,0,53.0,241.0,706.0,1.5588235294117647,7.088235294117647,20.764705882352942,1.0,2.0,0.058823529411764705,2.0,0.021739130434782608
1204717544,#EnoughIsEnough,284463835,3465,16798,2578,52815,12,3210,4.847907647907649,0.7440115440115441,15.242424242424242,0.0034632034632034628,0.9264069264069263,0,0,1,85.0,404.0,511.0,1.8888888888888888,8.977777777777778,11.355555555555556,1.0,0.0,0.0,7.0,0.00216116085211485
803532484327669760,#EnoughIsEnough,823623289,2088,21145,1717,29380,0,1652,10.126915708812259,0.8223180076628352,14.070881226053642,0.0,0.7911877394636015,0,1,0,14.0,607.0,379.0,1.0769230769230769,46.69230769230769,29.153846153846153,0.0,0.0,0.0,4.0,0.013333333333333334
2170986966,#EnoughIsEnough,425181608,3211,168887,29757,361655,60,25748,52.59638741824977,9.267206477732794,112.63002180006228,0.018685767673621925,8.018685767673622,0,0,0,218.0,267.0,515.0,12.823529411764707,15.705882352941176,30.294117647058822,1.0,0.0,0.0,6.0,0.3157894736842105
23464309,#EnoughIsEnough,371295497,4910,144742,1422,109830,32,4775,29.479022403258657,0.2896130346232179,22.368635437881874,0.006517311608961304,0.9725050916496945,0,1,0,49.0,526.0,425.0,1.3243243243243243,14.216216216216216,11.486486486486486,1.0,0.0,0.0,0.0,0.0
124444196,#EnoughIsEnough,2882358757,4535,22954,1513,25895,13,1695,5.061521499448731,0.3336273428886439,5.710033076074972,0.002866593164277839,0.3737596471885336,0,0,1,105.0,331.0,564.0,1.0714285714285714,3.377551020408163,5.755102040816326,0.0,0.0,0.0,0.0,0.0
547061313,#EnoughIsEnough,1339996477637218305,3786,1429,1846,4695,2,3193,0.3774432118330692,0.4875858425779186,1.2400950871632328,0.0005282620179609086,0.8433703116745906,0,1,0,316.0,404.0,280.0,0.3191919191919192,0.4080808080808081,0.2828282828282828,1.0,0.0,0.0,0.0,0.0
1372426416,#EnergyPrices,785856517950038016,3405,227774,5400,17761,193,5938,66.89397944199706,1.5859030837004404,5.216152716593245,0.05668135095447871,1.7439060205580033,0,0,1,16.0,984.0,0.0,3.2,196.8,0.0,1.0,0.0,0.0,0.0,0.0
824148873962815488,#EnoughIsEnough,952885954657816576,2031,47287,1087,52268,4,1487,23.282619399310683,0.535204332840965,25.735105859182674,0.0019694731659281144,0.7321516494337764,0,1,0,4.0,513.0,483.0,0.25,32.0625,30.1875,1.0,0.0,0.0,0.0,0.0
2156707217,#EnergyPrices,1063997374887067648,3216,295940,32260,186059,104,19599,92.02114427860695,10.031094527363184,57.85416666666666,0.032338308457711434,6.094216417910447,0,0,1,51.0,778.0,171.0,5.666666666666667,86.44444444444444,19.0,0.0,0.0,0.0,4.0,0.0029154518950437317
397189853,#EnoughIsEnough,287826241,3951,45350,489,28718,1,764,11.478106808402936,0.1237661351556568,7.268539610225259,0.00025310048089091365,0.1933687674006581,0,1,0,0.0,1000.0,0.0,0.0,38.46153846153846,0.0,1.0,0.0,0.0,0.0,0.0
724559490302001152,#EnoughIsEnough,906933410,2306,160415,3126,139359,32,2495,69.56418039895925,1.3555941023417173,60.43321769297486,0.013876843018213356,1.0819601040763227,0,1,0,1.0,998.0,1.0,0.09090909090909091,90.72727272727273,0.09090909090909091,1.0,2.0,0.18181818181818182,0.0,0.0
779719483426504708,#CostOfLivingCrisis,1032963326140211200,2154,11014,5341,7959,5,5336,5.113277623026926,2.4795728876508822,3.6949860724233994,0.002321262766945218,2.477251624883937,0,0,0,149.0,482.0,369.0,1.0955882352941178,3.5441176470588234,2.713235294117647,1.0,0.0,0.0,0.0,0.0
1377192984463163392,#EnoughIsEnough,1131964571315515392,505,57063,2840,153224,0,3155,112.9960396039604,5.6237623762376225,303.4138613861386,0.0,6.247524752475248,0,1,0,6.0,495.0,499.0,0.5454545454545454,45.0,45.36363636363637,1.0,0.0,0.0,1.0,0.002008032128514056
396075623,#ToryScumOut,1068134299038359553,3953,76312,9845,46597,184,7406,19.304831773336705,2.4905135340247915,11.787756134581329,0.046546926385024036,1.8735137869972172,0,0,0,75.0,861.0,64.0,0.6944444444444444,7.972222222222222,0.5925925925925926,1.0,0.0,0.0,0.0,0.0
1413781284606955521,#ToryScumOut,1183034271059058688,404,73844,1209,25466,1,1030,182.78217821782172,2.9925742574257432,63.03465346534654,0.0024752475247524753,2.549504950495049,0,1,0,7.0,882.0,111.0,2.3333333333333335,294.0,37.0,1.0,0.0,0.0,0.0,0.0
783999060407640068,#ToryScumOut,1420387426879606789,2142,108408,1706,220801,4,3391,50.61064425770307,0.7964519140989729,103.08169934640524,0.0018674136321195146,1.5830999066293183,0,1,0,8.0,663.0,329.0,1.1428571428571428,94.71428571428571,47.0,1.0,0.0,0.0,0.0,0.0
