,hashtag,retweeter,UsM_deltaDays,UsM_statusesCount,UsM_followersCount,UsM_favouritesCount,UsM_listedCount,UsM_friendscCount,UsM_normalizedUserStatusesCount,UsM_normalizedUserFollowersCount,UsM_normalizedUserFavouritesCount,UsM_normalizedUserListedCount,UsM_normalizedUserFriendsCount,is_verified,is_default,has_url,tweets_num,retweet_num,reply_num,norm_tweets,norm_retweet,norm_reply,is_followed,interaction,frequency,r_interaction,r_frequency
800414768024518656,#EnergyPrices,3001040613,5140,47459,327132,9329,3534,13488,9.233268482490274,63.6443579766537,1.8149805447470817,0.6875486381322957,2.6241245136186766,1,0,1,108.0,607.0,285.0,6.0,33.72222222222222,15.833333333333334,1.0,0.0,0.0,0.0,0.0
584971250,#EnergyPrices,2208789981,3743,2744,82398,274,68,102505,0.733101790008015,22.013892599519107,0.07320331285065455,0.01816724552497996,27.385786802030452,0,0,0,145.0,830.0,25.0,0.041931752458068246,0.24002313475997686,0.007229612492770388,0.0,0.0,0.0,0.0,0.0
21948974,#EnergyPrices,58823872,4139,26215,17447,13040,50,17124,6.3336554723363125,4.215269388741242,3.1505194491423048,0.012080212611741966,4.137231215269389,0,0,0,576.0,310.0,114.0,0.3270868824531516,0.17603634298693924,0.06473594548551959,0.0,0.0,0.0,2.0,0.002398081534772182
570915868,#EnergyPrices,558208407,5251,242381,16970,67460,949,18666,46.159017330032384,3.231765378023234,12.847076747286232,0.18072748047990855,3.5547514759093506,0,0,1,79.0,633.0,288.0,0.47023809523809523,3.767857142857143,1.7142857142857142,1.0,5.0,0.02976190476190476,30.0,0.06696428571428571
3001040613,#EnergyPrices,558208407,3758,28366,3968,9547,53,1094,7.548163916977114,1.055880787653007,2.540447046301224,0.014103246407663653,0.2911122937732837,0,0,0,229.0,454.0,317.0,0.4148550724637681,0.822463768115942,0.5742753623188406,1.0,2.0,0.0036231884057971015,4.0,0.008928571428571428
52694702,#EnergyPrices,4725519452,4818,225005,75478,4015,1620,1375,46.700913242009136,15.665836446658366,0.8333333333333334,0.33623910336239105,0.2853881278538813,1,0,1,11.0,95.0,894.0,0.5238095238095238,4.523809523809524,42.57142857142857,0.0,0.0,0.0,1.0,0.00980392156862745
1466376446738407425,#EnergyPrices,1276757603276685313,259,41125,3233,66143,0,3380,158.78378378378378,12.482625482625485,255.37837837837841,0.0,13.05019305019305,0,1,0,37.0,939.0,24.0,9.25,234.75,6.0,1.0,0.0,0.0,1.0,0.03125
229035016,#EnergyPrices,1276757603276685313,259,41125,3233,66143,0,3380,158.78378378378378,12.482625482625485,255.37837837837841,0.0,13.05019305019305,0,1,0,16.0,623.0,361.0,1.3333333333333333,51.916666666666664,30.083333333333332,1.0,5.0,0.4166666666666667,1.0,0.03125
9310362,#EnergyPrices,68946250,2198,62182,4850,163572,8,5180,28.29026387625114,2.2065514103730663,74.41856232939034,0.003639672429481347,2.356687898089172,0,1,0,77.0,423.0,500.0,0.4074074074074074,2.238095238095238,2.6455026455026456,0.0,0.0,0.0,0.0,0.0
1476944051693764618,#EnergyPrices,1520368599025786881,780,147752,15431,194448,9,11710,189.42564102564103,19.78333333333333,249.2923076923077,0.01153846153846154,15.012820512820511,0,1,0,486.0,172.0,18.0,2.076923076923077,0.7350427350427351,0.07692307692307693,1.0,0.0,0.0,0.0,0.0
1399013346117029891,#EnergyPrices,1400515329982451719,4844,2149,2286,807,73,127,0.4436416184971098,0.4719240297274979,0.16659785301403798,0.015070189925681257,0.026218001651527663,0,0,1,76.0,202.0,32.0,0.17471264367816092,0.46436781609195404,0.0735632183908046,1.0,9.0,0.020689655172413793,20.0,0.045454545454545456
272192802,#EnergyPrices,2220278015,1473,74785,30120,167132,42,25933,50.770536320434495,20.448065173116092,113.46367956551256,0.028513238289205708,17.605566870332655,0,1,0,68.0,32.0,900.0,2.0606060606060606,0.9696969696969697,27.272727272727273,1.0,0.0,0.0,0.0,0.0
747519752290066436,#EnergyPrices,2220278015,4163,22752,6302,51608,5,6272,5.465289454720153,1.5138121546961325,12.39682920970454,0.0012010569300984868,1.5066058131155418,0,0,1,4.0,862.0,134.0,0.2857142857142857,61.57142857142857,9.571428571428571,1.0,0.0,0.0,0.0,0.0
1548314406156521475,#EnergyPrices,1068994831769366528,920,259434,11919,366191,17,13036,281.99347826086955,12.955434782608695,398.03369565217383,0.01847826086956522,14.169565217391305,0,1,0,59.0,220.0,492.0,1.5526315789473684,5.7894736842105265,12.947368421052632,1.0,1.0,0.02631578947368421,6.0,0.10526315789473684
777827401510318080,#EnergyPrices,4764998954,4136,215911,4514,183939,4,4465,52.20285299806578,1.0913926499032882,44.47267891682785,0.000967117988394584,1.0795454545454546,0,0,0,0.0,998.0,2.0,0.0,332.6666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
26222955,#EnergyPrices,744697586,3322,89435,60547,10230,688,51788,26.92203491872366,18.226068633353407,3.0794701986754967,0.20710415412402167,15.589403973509931,1,0,1,146.0,320.0,534.0,0.26545454545454544,0.5818181818181818,0.9709090909090909,1.0,0.0,0.0,0.0,0.0
565598633,#EnergyPrices,1163702851396362240,4763,79968,16689,7017,233,4640,16.789418433760236,3.503884106655469,1.4732311568339282,0.048918748687801814,0.9741759395339072,0,0,1,19.0,575.0,406.0,0.07392996108949416,2.237354085603113,1.5797665369649805,0.0,0.0,0.0,0.0,0.0
222086830,#EnergyPrices,1163702851396362240,4763,79968,16689,7017,233,4640,16.789418433760236,3.503884106655469,1.4732311568339282,0.048918748687801814,0.9741759395339072,0,0,1,100.0,238.0,662.0,0.6535947712418301,1.5555555555555556,4.326797385620915,1.0,4.0,0.026143790849673203,27.0,0.23478260869565218
14756888,#EnergyPrices,1265679422666964994,3907,16676,20305,42361,11,20244,4.268236498592271,5.197082160225237,10.84233427181981,0.0028154594317890964,5.181469157921678,0,1,0,36.0,905.0,59.0,2.769230769230769,69.61538461538461,4.538461538461538,1.0,0.0,0.0,0.0,0.0
49115602,#EnergyPrices,435819115,3923,21578,14538,6150,399,2930,5.50038236043844,3.705837369360184,1.5676777976038745,0.10170787662503186,0.7468773897527402,1,0,1,442.0,130.0,428.0,1.067632850241546,0.3140096618357488,1.0338164251207729,1.0,0.0,0.0,0.0,0.0
1378393243138809862,#EnergyPrices,384533439,4601,411357,3112,32422,275,3807,89.40599869593565,0.6763747011519234,7.046728971962618,0.059769615301021525,0.8274288198217779,0,0,1,206.0,313.0,481.0,9.363636363636363,14.227272727272727,21.863636363636363,1.0,0.0,0.0,0.0,0.0
1243401865917632512,#EnergyPrices,2775934371,1514,2955,2810,679,0,1383,1.9517833553500659,1.856010568031704,0.4484808454425363,0.0,0.9134742404227212,0,0,1,24.0,107.0,34.0,0.0273972602739726,0.12214611872146118,0.03881278538812785,1.0,0.0,0.0,0.0,0.0
1265679422666964994,#EnergyPrices,299171382,43,274,2515,244,5,34,6.372093023255813,58.488372093023266,5.674418604651162,0.11627906976744184,0.7906976744186046,0,1,1,88.0,150.0,762.0,3.52,6.0,30.48,1.0,9.0,0.36,119.0,0.28883495145631066
